movieId,actorId,character
11672,519227,Black Harris the Mate
11673,265490,Larry
11673,463335,Jan
11673,160129,Peter
11673,313941,Sydney Ullman
11673,303780,Benjamin Ullman
11674,244244,David Cree
11674,249400,Alderson Cree
11674,193354,Kip Ryerson
11675,47763,Mr. Allen
11675,371017,Bolter
11675,532981,Sandy MacPherson
11675,533000,Mr. Tweeney
11676,891998,Ivan - A young Russian dancer
11676,460337,
11676,333675,
11677,171874,Mr. Butler
11677,171873,Jack Merrick
11677,181251,Count Amboy
11677,392015,Mr. Merrick
11678,380965,Manson The Servant in the House
11678,193354,Robert Smith The Drain Man
11678,81361,William Smythe The Vicar
11678,164003,The Bishop of Lanchashire
11679,191899,Dave Wallace
11680,179300,Mr. Jackson
11680,206765,Clement Mawgan
11680,835854,Lord Grovely
11680,97848,Dick West
11681,2320289,Jim Kern
11681,954537,Frank Akuri
11681,179188,
11683,909648,Shark Rawley
11683,110838,Rodman Selby
11683,620580,Sanchez
11683,533006,Hump Logan
11683,671472,Juan Najera
11684,822059,Bishop Van Wagenen
11684,425049,William Lattimer
11684,98424,Tom Dorgan
11685,853604,Ernest Lismore
11685,853517,Bob Brummell
11688,568316,The Parson
11688,751510,Bruce Bayard
11688,128954,Ned Lytton
11688,829397,Benny Lynch
11689,908154,Sam Warren
11689,175067,Uncle Nat Berry
11689,115230,Martin Berry
11690,807580,Reverend John Stone
11690,387594,Ray Sinclair
11690,201325,Tom
11690,911436,Meeson
11691,312238,Dr. Macklyn
11691,717468,Reginald Jay
11691,827385,John Weems
11691,551222,Chalmers
11692,725021,Lafe Regan
11692,168595,Frank Devereaux
11692,698374,Colonel Gaunt
11693,730170,
11693,242139,Phil Read
11693,724586,Irving Somers
11693,793189,Jack Durham
11694,785630,Charles Madison
11694,676473,Deane Kendall
11694,453799,Jerome Appleby
11694,815445,Alec Beecher
11695,571770,Marsh
11695,177527,Boyd Emerson
11695,533808,Wayne Wayland
11696,342376,Samuel Shine
11696,580566,Duke of Wynninghame
11696,822059,Peter Craine
11697,565219,A. Fox
11697,913341,Anthony Osgood
11697,427342,Lorenzo Pascal
11698,186362,Bob Merrick
11699,225905,Dietrich Allsen
11699,491134,Graf Westrup
11699,456906,Arno von Gloonen
11701,779914,Paul Kingston
11701,863505,Geoffrey Kingston
11701,214298,Dr. Sascha Jaccard
11702,89162,Mrs. Teak
11702,913341,Henry Carpenter
11702,123548,Ed Hammond
11703,885030,Prof. Vansen
11703,250820,Konsul Markutius
11703,324506,Detektiv Joe Deebs
11703,626743,Herr van Stoom
11703,653288,Attaché van der Velden
11703,1717198,Prof. Barnes
11703,821861,Fährmann
11704,22607,Henrik XXIKarlsson
11704,727622,August
11705,516912,Capt. Norman
11705,208659,Dr. Wayne Leveridge
11705,564925,William Elmer
11705,104251,Nobby Brooks
11707,310844,Arthur Kane
11707,398446,Croker Harrington
11707,57400,Laurence Trenwith
11707,521919,Frederick Maldonado
11708,549385,Brewster Howard
11708,768283,Captain Apple
11709,860216,Pike
11709,551222,Papova
11709,694302,The Governor General
11710,124877,Hannibal Pillsbury
11710,566276,Andrew Cadman
11714,55797,Harry Miller
11714,383199,Tommy Robbins
11715,130482,
11715,176472,
11715,1577908,
11716,223296,David Markely
11716,89524,Jim Dirk
11716,731623,Luke Anderson
11717,780705,Korak - Son of Tarzan grown up
11717,846003,Lord GreystokeTarzan
11721,171873,Dick Armstrong
11721,765125,Ed Simpson
11721,125324,Mike
11721,277238,Mr. Hamilton
11723,478151,All-Hab-Mah
11723,212234,Kay Hoog
11723,313308,The Master
11723,504811,John Terry the King of Diamonds
11723,825990,Kapitän des Diamantenschiffs
11724,822747,Neal Bradford
11724,478890,Chuck Lang
11724,806947,Reverend Josiah Calvin
11725,324317,
11725,470328,
11726,420232,Dr. Ferraud
11726,910400,Karl Breitman
11726,449908,John Fitzgerald
11726,456645,Adm. Killegrew
11727,549385,Douglas Duke of Desborough
11727,167032,Major Roland Mostyn
11728,774114,Lord Kitay
11728,1292116,Polizeileutnant Watson
11728,314777,Diener Flipp
11728,2613932,
11728,676260,Fürst
11729,793189,Harold Montague Jr.
11729,427659,Chick Crandall
11729,294058,Zeke Hampton
11729,294019,San Curtis
11729,823504,Bill Morris
11729,863505,Harold Montague Sr.
11731,863295,
11731,678323,
11732,79490,Bert Robinson
11732,867469,Rev. Robert Martin
11732,449011,Martin (young man)
11732,96130,Sam Gregory
11732,188998,Raymond Pritchard
11733,840287,Stephen Waynes
11733,2311,John Blake
11733,533138,Eliot Fairchild
11734,574737,Mr. Carr
11734,601962,Jack Dougan
11735,785802,Paolo
11735,667546,Fabiano
11736,69373,Jake Bloom
11736,737259,Sam Gardner
11736,736956,Billy Gardner
11736,556769,Kittie Hinch
11737,165134,Henry Guion
11737,125228,Col. Rupert Ashley
11737,290066,Rodney Temple
11738,117065,Maj. Tristan Boucicault
11738,294058,Col. Boucicault
11739,514345,Henri
11739,402834,Harle
11739,310230,Visconte
11740,435229,
11740,903235,
11741,42317,Horace Greensmith
11741,329467,Benjamin Pillsbury Jones
11742,523932,Yeggar - the Hunchback
11742,917467,Der alte Scheich
11743,364866,Fernando
11743,2503,Sundown Slim
11743,112272,Billy Corliss
11743,287854,Jack Corliss
11744,738366,Red Simpson
11744,427659,Sunset Sprague
11744,372872,Mace Dennison
11744,863505,Calico Barnes
11744,425903,The Crow
11745,329467,Clem Hale
11745,241652,Mr. Drisc
11745,666413,Billy Driscoe
11745,798130,Horace Weather Burn
11749,456609,Gladys Dexter
11749,779240,Charles Rutherford
11749,738366,Jack Rutherford
11749,214298,James Carpenter
11751,250038,Dick Derelict
11751,263866,James Hurst
11751,613115,Mike
11751,531228,Davis
11752,243918,
11752,737436,
11753,657874,Guy Mourdant
11753,396378,Harry Harper
11753,104251,Tom Starkey
11753,853345,Job Mourdant
11754,594291,Bat Carson
11754,192110,Con Norton
11754,294058,Sheriff Jim Canby
11754,71849,Phil Harland
11754,383278,John D. Sutherland
11755,370407,Gilian Lyons
11755,203406,Cecil Coram
11755,613115,Reuben Curtis
11756,366586,Sierra Bill
11756,330577,Ringe
11757,56231,
11757,212234,Kara Ben Nemsi
11757,560960,Hadschi Halef Omar
11757,298614,Offizier
11757,509,
11757,408219,
11757,239613,
11757,456250,
11758,159643,Bat a Half-breed
11758,594291,Tex Benton
11758,908154,Winthrop Endicott
11758,294058,Wolf River Mayor
11758,430187,Jack Purdy
11759,341503,
11759,580566,Edwin Drake
11759,207637,
11759,393759,
11759,265490,
11761,645941,Curtis SteeleMalcolm Graw
11761,610268,Dick Keene
11761,835015,Detective Gale
11762,428223,Barker
11762,358029,Alden Van Dusen
11762,695466,Cuthbert Steele
11762,842522,Colonel Alden Van Dusen
11762,147692,Bert Caldwell
11763,486967,Tonnawanna
11763,85877,Luke Halliday
11763,356228,Judson Halliday
11763,379580,James Riley
11763,519227,Scar Norton
11764,356228,Roger Kip Sr.
11764,580566,Clay Wimborn
11764,89524,Bayard Kip
11764,191899,Thomas Warwick Duane
11765,424032,Brandt
11765,85021,Niels Engelstoft
11765,252472,Bjerring
11765,147785,Lars Sidenius
11766,141650,Mr. Prescott
11766,913094,Myles Calthrope
11766,241652,Henry Farrant
11766,123548,Matt Solomon
11766,312238,George Brummage
11767,92665,Mr. Marnet
11767,931551,The Son
11767,362815,John Hewitt The Banker
11768,594291,Bob FlemingBad Pat Duncan
11768,926386,Luther M. Reed
11768,352873,J.M. Ballinger
11768,750660,Rufus Berry
11770,562866,Franklyn Allen
11770,311375,Berkaro
11770,18273,Little Billy
11771,398300,Jach Halliday
11771,290875,Bull Flint
11771,398299,Bud
11771,166170,Manuel Garcia
11772,780869,Matt Brewster
11772,940390,Frank Knight
11772,338028,Adam Brewster
11773,610268,Jim Stone
11773,188248,Jackson Warren
11773,925714,Wong
11773,116643,Jose Galbez
11773,352873,The Villain
11773,31891,
11774,140452,David Summers
11774,60553,Bill Slark
11774,203383,Lone Wolf
11777,341503,Bobby Granville
11777,352383,Freddy
11777,122652,Dr. John Ransome
11777,310844,Leilas Husband
11777,795884,Lucien Wainwright
11778,515250,Dr. Niblock
11778,455814,Hakami
11778,297849,Hishuri
11778,419228,Ito
11779,666538,Hank Simmons
11779,366586,Black Deering
11779,802309,Tom Jordan
11779,724586,The Sheriff
11779,372202,The Little Feller
11779,1287490,Derrings Horse
11780,686035,
11780,17629,
11780,67163,
11780,344138,
11780,388655,
11781,89524,Billy Lounsberry
11781,913341,Augustus Billings
11781,312238,Joseph Johnson
11782,132926,Wayne Parrish
11782,827261,David Parrish
11782,7221,Fraser Grimstead
11784,392059,Michael Casserly
11784,529318,Tom Carewe
11784,227022,Roscoe Trent
11784,905450,James Carewe
11784,920607,Aboto
11785,644728,Long John Silver
11785,277313,Bill Bones
11785,853345,Black Dog
11785,151606,Blind PewMerry
11786,286379,Brian
11786,467185,Adam
11786,913094,Nigel Stanyon
11787,363218,Major Ralph Dunstan
11787,57889,George Belding
11787,548987,Bull Barnes
11787,394135,John Belding
11788,779204,Philip Trent
11788,111612,John Marlow
11788,284142,Sigsbee Manderson
11788,139628,Inspector Murch
11788,399213,Nathaniel Cupples
11788,636281,Martin
11789,794299,Mr. Holbrook
11789,124877,Cassidy
11789,822477,Monte Moreville
11789,18273,Rupert Holbrook
11792,140357,Arthur
11792,642148,Dr. Purdie J. Gasson
11792,835854,
11792,613115,
11792,68696,
11793,531962,Richard Bedell
11793,177599,Allen Marsh
11793,842522,Jacques de Merincourt
11794,378555,Dustan Renshaw
11794,206145,Lord Randolph
11794,710233,Wilfred Brownell
11796,214924,Signor Monti
11796,221488,Harry Hawkins
11797,712870,Sunny Oak
11797,751510,Bill Lark
11797,912810,Scipio Jones
11797,753415,Minky Clark
11797,372872,Jim Pemberton
11798,628472,Jim Morley
11798,567405,Mason
11798,112272,Fred Watson
11798,247483,Bobby Watson
11799,254136,Timberline Todd
11799,427659,Bill Blunt
11799,819833,Sheriff Red Agnew
11799,81361,Lang Whistler
11799,863505,Strayhorn
11799,767684,Old Man Ring
11799,655670,Rogers
11800,768283,Billy Crane
11800,853604,Kenneth Maxwell
11800,556919,Reginald Clonbarry
11800,269493,Jimby Lewis
11801,681726,Musiker Erik Paulsen
11801,726256,Sebald Sohn Brückner
11801,776458,Eriks Sohn
11801,81510,
11801,324553,
11801,459029,
11802,235848,Place Hough
11802,829795,Warren Neale
11802,571770,Jose Durade
11803,912478,Timothy Webb Jr
11803,208659,Nicholas Schonnn
11803,255420,Jim Baker
11803,149974,Roger Webb
11803,675551,Peter Hines
11803,516930,Thomas Empey
11805,917837,Plum Duff Hargis
11805,511104,Captain Yank Barstow
11805,902698,Vance Clayton
11805,115230,Dead Sight Burke
11806,118701,Douglas McLeod
11806,163417,Jacques Foucharde
11806,79178,Abner Lee
11806,109669,Louis La Rocque
11806,179131,Burke
11806,822907,Henry Foucharde
11809,57890,Joe Cumberland
11809,594291,Whistling Dan
11809,797094,Jim Silent
11809,567224,Lee Haines
11810,163933,Caleb Turner
11810,751510,Dabney Morgan
11810,164003,Long John Morgan
11810,538984,Enrico Colonna
11810,115230,Fang Morgan
11811,5023195,
11811,5024205,
11811,832515,
11811,586184,
11811,3660278,
11812,689737,John Edward Grant
11812,358653,Sir George Latimer
11813,649927,The Shadow
11813,267916,Silent Joe
11813,920300,William Stillman
11813,497200,Steve Durant
11813,519559,Grandon
11813,670409,Rankin
11814,139897,David Fallon
11814,445516,John Browning
11814,153062,Fred Peyton
11814,613786,Jimmy Dolan
11815,603875,Ralph Moore
11815,57889,Abe Sawyer
11816,1176719,
11816,782707,Velvet Fingers
11816,783763,Professor Robin
11816,715001,Pinky
11816,139878,Mickey
11816,192494,Needless Smith
11817,118272,
11817,168502,
11817,599363,
11817,840801,
11817,900472,
11818,201325,Captain Robert Carey
11818,585931,Professor Arundel
11818,905752,Godowski een pianist
11819,681726,Amtsmann
11819,332024,Lucas
11820,418079,
11820,486179,
11820,723802,
11820,3787311,
11821,392067,Gilbert Goodhue
11821,505351,Joe
11821,553273,Alan
11822,330217,Cameron West
11822,89266,Granville Wingate
11822,867469,Stewart Rogers
11823,515902,
11824,350853,
11825,161434,Amos Fenton
11825,712870,Rip Speckman
11825,663923,Don Enrico Felipe
11825,251184,
11827,607231,Pa Wells
11827,712776,William Wells
11827,750660,David Keene
11827,531691,Dr. Roberts
11827,379580,Mr. Richley
11829,243918,
11829,212080,
11829,896279,
11830,207637,Capt. Kassan
11830,643048,Capt. Carlisle Pemberton
11830,891,Sheik Achmet Hamid
11830,72462,His emissary
11830,912810,Yusef Bey
11831,785630,Paul Brehant
11831,267916,Edward Dorin
11831,234714,Jacques Le Sage
11832,318443,John Vance
11832,740321,Tom
11832,781347,Justin Lord
11832,287547,Frank Mears
11832,382851,
11833,222074,Kassierer
11833,508985,Fatter Herr
11834,896109,John Heriot
11834,585931,Eric Ashlyn
11835,425049,Robert Winston
11835,287581,Schuyler Rutherford
11836,924834,Tex
11836,908390,Norman Temple
11836,290822,James Borden
11836,834504,Tom Williams
11836,216311,Minkin
11837,549989,Georg VanderheitJohn Vanderheit
11837,459030,Georgs Vetter Wil Brand
11837,290951,
11838,203750,Colonel Westhanger
11838,795884,Michael Pretherson
11838,549204,George Flanbaugh
11838,781302,Ralph Sapson
11839,7813,Quentin Sylvester
11839,1554425,Stephen Adams
11839,330049,Dr. Lucas Murray
11839,585931,Hugo Amadis
11839,199314,Charles Blackett
11840,693055,Steve Brainard
11840,737259,Billy Fortune
11840,498174,Arthur Gunther
11840,98424,Ben Morgan
11840,114307,Sam Beecher
11841,1932,David Bartlett
11841,792514,Lennox Sanderson
11842,131596,Red Smith
11842,360203,Major Andrew Clarke
11842,365127,Roger Burney
11844,798130,Arthur Tavenor
11844,335864,Spencer Jardine
11844,164003,Watt Middleton
11845,891998,Christian Wahnschaffe
11845,885030,Cardillac
11845,282348,
11846,104002,Billy Armstrong
11846,2503,Dick Rainboldt
11846,494485,Connors
11846,112272,Kirby
11846,490414,Herman Mendenhall
11846,625650,Sim Wigfall
11847,913341,Jimmie Jones
11847,287854,Bobie Brown
11847,427342,Anthony Goodley
11848,873834,Jim
11848,551222,Percy Peacock
11848,860216,Dr. Maynard Drew
11849,111753,William Holliday Sr.
11849,24739,William Holliday Jr.
11849,874124,Ezekiel Bates
11850,863505,Le Roi Andrews
11850,567405,Hugh Chilson
11850,254457,Curtis Brainerd
11850,294058,Robert Brainerd
11850,311274,Tom Holbrook
11851,431414,Undetermined Role
11851,717468,Dusty Rhoades
11851,644728,Patrick MacMurran
11851,123548,Brenton Harding
11851,125324,Office Boy
11852,533764,John P. Widgast
11852,383199,Charley Pidgeon
11852,118701,Robert Ridley
11853,169599,The Kid
11853,795884,Dr. John Brandon
11853,57890,Father Michael Farrel
11853,174720,Dr. Thurston
11855,516812,Her husband
11855,531584,Strange VisitorThe ManThe Paralytic
11855,815438,BurglarFriendHis Son
11856,404431,Robert Darrell aka The Whirlwind
11856,624752,Neville Carnley
11856,907546,Benson
11856,199322,The Wolf
11856,2662624,Buckley
11856,2658833,Scotty
11857,874124,George Saltmarsh
11857,397311,Basil North
11857,534255,Burke
11857,642190,Hobson
11858,853604,Rev. Michael Faversham
11858,815445,Andrew Gibbard
11858,587612,Bob
11859,14894,Bernard Huddlestone
11859,636132,Northmour
11859,318105,Frank Cassilis
11860,912478,Sylvester Lanyon
11860,57890,Matthew Lanyon
11860,339334,Ebenezer Usher
11860,531691,Roderick Usher
11861,779914,Lt. Camille Du Jordin
11861,456465,Surgeon Edouard Riviere
11861,294058,Col. Jean Raynal
11861,779240,Monsieur Perrin
11862,940258,Father Michael
11862,871311,The AdventurerThe Pug
11862,60553,The Dangler
11862,507861,The Sparrow
11863,391128,Gen. Belame
11863,420232,Frangois Cayetane
11863,336455,Burton Striker
11864,31891,Ito Natsume
11864,733443,Adm. Bancroft
11864,607058,Capt. Norman Sharp
11864,779914,Lt. Clifford Bruce
11865,576762,Robert Gordon
11865,467185,Radinoff
11868,175067,Tomotada
11868,872200,Ned Hamilton
11868,242349,Jeoffrey Fuller
11869,743099,Geoffrey Bell
11869,898657,Sidney Bassington
11869,61245,Earl of Stanborough
11869,318306,Solicitor
11870,823284,Jasper Landry
11870,749281,Conrad Drebert - Sylvias Fiancé
11870,155477,Larry Prichard - Almas Stepbrother
11870,810349,Philip Gentry - A Detective
11870,524096,Dr. V. Vivian
11871,398300,John Hastings
11871,919574,Bob Meredith
11871,807238,Wolf Santell
11871,512796,Lemuel Blatherwick
11872,356568,Daniel Garford
11872,522926,Robert Milton
11873,363202,El Morenito
11873,854414,Don Mateo
11873,335864,Philippe
11874,783256,Tom Thurston - Amorys Attorney
11874,428083,J. Havilland Hunter - A Man of Mystery
11874,1035502,Wilfred Amory - Retired Attorney
11875,400611,Sigurd
11875,908823,Dr. Philip Emerson
11875,390366,Peter Marvin
11875,279508,Robert Livingston
11876,571770,Dick Turner
11876,875983,Joe
11876,165134,John Bruce
11876,101071,Paul Ramsey
11877,531691,Doc Harrison
11877,174720,James B. Moreland
11877,498174,W.H. Billy Fiske
11878,522926,Johnny Lister
11878,355510,Ellis
11879,486384,Robert Graham
11879,589995,James Livingston
11880,56719,Alan Gardner
11880,139499,Henri DAlour
11880,164740,Mr. Stoner
11880,654103,Mr. Robbins
11881,177330,Parker Winton
11881,639545,Lord BirminghamSwagger Barlow
11881,86748,Red Dugan
11881,884388,Joe Klingsby
11881,281051,Haggerty
11882,314699,Don Alvarez
11882,2311,Don Julian
11882,321934,Ernesto
11882,3124,Don Severo
11883,249782,Raoul Blair
11883,567224,Duke Tremaine
11883,680232,Steven McClure
11884,154184,John Cleveland
11884,214298,Paul Horton
11886,713231,Hareton
11886,743099,Heathcliff
11886,911914,Hindley Earnshaw
11886,26957,Edgar Linton
11886,948673,Earnshaw
11888,288153,Henry Leroux
11888,656295,Soames
11888,102607,Gaston Max
11888,780869,Inspector Dunbar
11888,847380,Ho-Pin
11889,186440,John Mathison
11889,531691,Robert Hallowell
11889,453059,Karl Lysgaard
11890,123579,Donald Vane
11890,792514,Paul Derreck
11890,11151,Dr. Malloy
11891,329467,Jimmy Flannery
11891,611804,Prince
11891,553273,William Vaughn
11892,241652,Dick Rodney
11892,1230,Douglas Winthrop
11893,71849,Bud Wise
11893,184782,
11894,448696,David Montgomery
11894,403154,Jimsy Blake
11894,185803,Reverend Bluebottle
11894,874124,Jonathan Ainsley
11895,134469,
11895,176472,
11895,1504986,
11896,272143,
11896,361040,
11896,491134,
11896,1845648,
11897,1332493,Monsieur Dugardier
11897,208503,Edouard - un bibliophile
11897,481419,Raoul
11898,493310,
11898,896109,Seward Pendyne
11898,585931,Sir Richard Pendyne
11898,236246,Zoontje van Rachel en Seward
11899,236246,Robinsons jongere zoon
11899,504176,
11899,294094,Roy Chertsey
11899,1554425,Vincent Ferguson dokter
11899,159652,Henry Ferguson
11899,402309,Priester
11901,889024,Bernard Larade
11901,208503,Jean Larade
11901,776914,Le père Larade
11902,22009,Georg Wilck
11902,725458,Fred Palmer
11904,369058,The Menace
11904,151606,Farallone
11904,101071,Forrest
11904,456645,Morgridge
11905,50660,Buck Layson
11905,567225,Wallace Layson
11905,217567,Dago
11905,165696,Newton
11906,316995,Sandy Brouke
11906,285643,Soda Water Manning
11906,531759,Mormon Peters
11906,175413,Pat Casey
11908,511104,Tarzan
11908,671501,Clayton
11908,926386,Rokoff
11909,717468,Anatol Spencer
11909,731623,Gordon Bronson
11910,1155654,Toy Sing
11910,853604,Gordon PhillipsWallace Phillips
11910,85554,Mock Sing
11910,20568,Harris
11910,363202,Warren Black
11911,594291,Herbert Parker
11911,379580,Luke Bramley
11911,118701,Peter Ruddock
11912,392442,Larry Taylor
11912,644728,Pop OMalley
11914,378225,Alf Higgins
11914,24706,Lt. Denis Allen
11914,136864,Eustace the genie
11914,531228,Bill Grant
11915,324468,Robert Ashe - Age 4
11915,529313,Robert Ashe - Ladyfingers
11915,254457,Justin Haddon
11915,421138,Lt. Ambrose
11916,538984,Amilo Rodolpho
11916,372487,James Montgomery Johnson
11916,636281,Percy Prack
11917,356472,Arthur Allway
11917,122109,Bob Phillips
11917,871314,Preacher
11917,708889,Mr. Alway
11918,392442,Roger Heath
11918,312238,Dr. Sandy McAllister
11918,601077,Peter Heath
11919,733443,Marshall
11919,228715,Bobby Cameron
11919,369058,Craigh Randolph
11919,392059,Rogers
11920,678643,Farmer Brown
11920,913341,Carver Endicott
11920,934992,His Father
11920,102718,His Valet
11921,908823,Dr. Lansing
11921,711615,Peyster Sproul
11923,598160,Tadeu de Albuquerque
11923,684208,João da Cruz
11925,639631,David Martin
11925,827776,Col. Lee
11926,454870,Bob Hayne
11926,353790,Ed Brockton
11926,269110,Tom Brockton
11926,130199,Buddy
11927,285643,The Stranger
11927,808422,Ned Hadley
11927,466773,Sly Stevens
11927,486967,Injun Jim
11928,1890572,Der alte Herr Hunter
11928,251507,Nic Carter
11928,275670,
11928,314777,Apotheker
11928,436922,
11928,441193,Charley
11928,909325,
11929,822071,Dawkins
11929,694080,Herbert Seaton
11929,123644,Sir William Rutherford
11930,601373,
11931,701694,Arsene Lupin
11931,312459,
11932,1268447,
11932,3095359,Tom Atkins
11932,4481469,
11932,4481457,
11932,4481491,
11932,4481492,
11932,4481459,
11933,253151,Silas Wadsworth
11933,92101,Arthur Wadsworth
11933,568532,Albert Grimes
11933,343513,Peter Trotwood
11934,843863,Kuen-Li
11934,653288,Faktoreichef
11934,889511,Sekretär
11934,913188,
11936,14894,
11936,798130,
11936,272392,
11936,507568,
11937,185803,John Brooks
11937,171873,Arthur Bates
11937,341134,George Andrews
11939,372487,Ralph Troy
11939,421244,Don Jose Delgado
11941,802309,Simpson - The Bait-Catcher
11941,940931,John Warren - The Fish
11941,567798,Bennett Barton - The Fisherman
11941,330280,John Garson - The Game Warden
11943,427659,Duke Smith
11943,136886,Stinson
11943,267650,Bill Harliss
11943,118701,Harold Lynne
11944,758457,Eric Straive
11944,77320,Elliott Straive
11944,792727,James Heatherton
11945,741800,Harris
11945,751510,Tim McGuire
11945,456609,Fern
11945,279508,Haines
11945,863505,Benham
11945,331049,Lweek
11946,365637,Phillip Stoddard
11946,833887,Jacob Solomon
11946,363218,Robert Brennon
11946,96130,Sam Steiner
11948,511729,Max the Fiancé
11948,824330,Archie
11948,570434,Mr. Madame Coralie
11948,165661,Mr. Du Pont
11950,279508,Maurice Chenet
11950,1935,Jack Raft
11950,668434,La Touche
11950,193354,Bompard
11951,601962,Fancy Charlie
11951,421138,G.B. Lawson
11951,744514,Ben Fanchette
11951,169088,Slipper Jones
11951,725529,Jules Fanchette
11952,759474,Bingham
11952,302942,
11953,875877,Will Phyfe
11953,832011,Lawrence Beau Revel
11953,400763,Dick Revel
11953,752512,Rossiter Wade
11954,548987,Mark Hanlon
11954,610268,Miles Rand
11954,902698,Lee Kirk
11954,109669,Jim Devlin
11954,562197,Judge Rand
11955,580566,Bobby Bates
11955,235848,MacGregor
11955,524306,Gaston Allegretti
11957,338824,Cecil Bourne
11957,900856,Andrew Bourne
11957,137386,Major Nigel Forrest
11959,912486,Joe Donovan
11959,819833,Buck Elliot
11959,27351,Hot Dog Heine
11960,418131,Kommandant der Festung Tossenstein
11960,373928,Leutnant Alexis
11960,225905,Claudius
11960,858164,Pepo
11962,313308,Tom Sprang
11962,173873,Charles Cruze
11962,1441260,Fing-Po
11962,372957,Kapitän Morey
11962,1441647,
11963,294058,Samuel Ackroyd
11963,580566,Geoffrey Southerne
11963,770844,Alec Langley
11964,234978,Norbert Temple
11964,824693,Philip Marrio
11964,329934,Lester Lawton
11964,354265,J. Peter Weatherby
11965,760044,Vidur
11965,665381,Krishna
11965,557630,Duryodhan
11965,694890,
11965,304314,
11966,247483,Patches
11966,381308,Old Whiskers
11966,795884,John Wellborn
11967,255420,
11967,822477,
11967,147692,
11968,427659,Buck
11968,193354,Jed
11968,797094,Flash McGraw
11968,567798,Friend of Jeds
11968,294019,Friend of Jeds
11969,220558,Bald-headed Man
11969,317064,Alan Dix
11969,663613,Spick Sprague
11969,688181,Deputy
11969,837921,George Small
11970,255420,Jerry Casey
11970,594291,Larry McBride
11970,391839,Pee Wee (The Runt)
11970,242349,Luther Beaumont
11970,118701,Rodney Curtis
11971,304358,
11971,657171,
11971,149821,
11971,1548270,
11971,1550216,
11972,58191,Tom Levitt a boy
11972,271503,Tom Levitt
11972,151606,Chin Chow
11972,1935,Hindoo
11973,607174,Harry Blomefield
11973,916110,Jack Beckett
11973,532944,Derby Ghost
11974,872476,Sir Marling Grayham
11974,827261,Clive Earl of Maudsley
11974,234714,Victim of Chance
11975,390703,Detective Cleary
11975,370564,Yoda
11975,733443,Benson Burleigh
11975,297849,Wong Fu
11975,372872,Monocle Harry
11976,124226,Bubbles
11976,366457,Rex Carson
11976,112272,Al Carson
11976,930656,Jim Carson
11976,625650,Cap Morran
11976,1616238,Jose
11976,862240,Sheriff Summers
11977,562866,Bradley Yates (aka Pickins)
11977,390686,Dr. Pickney Forbes
11977,935842,Chipmunk Grannis
11977,819833,Hank Millicuddy
11978,571205,Paul Thomas
11978,98376,Lars Larson
11978,98424,John Thomas
11979,399216,Andrew Theodore Griggs
11979,129894,Phil West
11980,287854,John Densmore
11980,320681,Hawk Baxter
11980,556640,Robert Winslow
11980,488460,Tarka
11980,781497,
11980,933424,
11981,269083,Henry TraceyStephen Rodder
11981,250442,Hector Blunt
11983,562197,Lord Lansmere
11983,382229,Kingdom Ames
11983,567224,Dick Irving
11983,478891,K. Ames
11983,242349,Butler
11983,424287,Duke of Downcastle
11985,456804,Bob Hampton
11985,58191,Dick
11985,641776,Lt. Brant
11990,187981,Lachlan Campbell
11990,292063,Lord Malcolm Hay
11992,384059,
11992,528490,
11993,453799,Judge Priest
11993,737259,Peep ODay
11993,556640,Tom Minor
11993,14742,Sublette
11995,783527,Marquis of Shelford
11995,26552,Caton Brember
11995,514250,Ralph Shopwyke
11995,146913,Sir Lionel Erskine
11996,356228,Dr. Hillyer
11996,569747,Richard Janeway
11996,641776,Phillip Bradley
11997,531962,Willard Ward
11997,397661,Bull Moakley
11997,734787,Peter Martin
11997,822481,Harry Birkland
11997,1144360,Carter Birkland
11997,240108,Blevins
11998,779,Monte Brewster
11998,403151,Mr. Brewster
12000,330049,McKenna
12000,930504,Dr. John Hood
12000,223127,Baptiste
12000,887714,Canby
12000,917837,Braganza
12002,89524,Tommy Dawes
12002,60968,Bill Nyall
12003,20251,Eph Adamson
12003,453059,William Henderson
12003,208659,Hod Brooks
12003,336455,Dieudonne Don Lane
12003,45800,John
12004,398300,Silent Joe DaytonJacques Durand
12004,919574,Bill Lambert
12004,568984,Pierre LeBac
12004,96997,John Dexter
12004,711886,Andy MacGregor
12005,425903,Chatterji
12005,285202,Har Dyal RuttonDavid Ambert
12005,203383,Salig Singh
12009,377524,Adoo - Kunstsammler
12009,198165,Oberpriester
12009,796415,Bildhauer
12010,98376,Bucko McAllister The Brute Master
12010,174720,Walter Maxwell
12011,531759,Dave Kinsey
12011,283555,John Montague Smith
12011,782999,Jerry
12011,863505,Colonel Dexter Baldwin
12012,497372,Andy Walsh
12012,853604,Ritchie MacDonald
12012,416527,Ralph Graham
12014,801193,Tammas Biggar
12014,369058,Weelum
12014,484812,Rab
12015,895108,
12015,155479,
12015,712745,
12016,449908,Dr. John Grant
12016,709856,William Vandermuellen
12017,385686,Johnny Burn em Up Barnes
12017,106785,King Cole
12017,269493,Flannel
12018,7215,H.H. Van Horn
12018,207591,John Blaine
12018,912977,Ned Lorimer
12021,417017,The Man
12021,291308,The Boy
12025,392442,Ned Trent
12025,1935,Galen Albret
12025,567756,Achille Picard
12025,553273,Graham Stewart
12026,321934,Cpl. Cameron
12026,191899,Dick Raven
